trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
142,False,"{'a': 0.05, 'e': 0.15022546991168584}",25,13,8.395690401241136,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.05, 'e': 0.14033160584673673}",20,13,14.684002831754798,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.05, 'e': 0.13042370873814554}",20,10,17.900738155981216,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.05, 'e': 0.12050276936736662}",30,0,27.185330788107397,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
146,False,"{'a': 0.05, 'e': 0.11056977982006959}",25,8,31.57056703647725,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.05, 'e': 0.10062573338693173}",20,11,-26.744501045221888,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
148,False,"{'a': 0.05, 'e': 0.09067162446430968}",35,23,21.043972115148748,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,9,26.63124240095292,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,14,-23.203000015886676,"{0: 9, 1: 0, 2: 0, 3: 2, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,8,33.93564946570797,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",30,6,34.92112538920324,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,0,2.1259443500976163,"{0: 28, 1: 0, 2: 0, 3: 2, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",20,0,33.46738820304102,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,11,37.063598143411944,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,0,38.07493384823162,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
9,True,"{'a': 0, 'e': 0}",30,14,34.554480685229805,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",25,15,-4.387412725478107,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
