trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
82,False,"{'a': 0.2, 'e': 0.43861750180991077}",20,0,-93.37945036943793,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
83,False,"{'a': 0.2, 'e': 0.43423132679181164}",20,0,-55.67350157344738,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
84,False,"{'a': 0.2, 'e': 0.4298890135238935}",25,11,-40.04332969676524,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
85,False,"{'a': 0.2, 'e': 0.4255901233886546}",25,0,3.9890489832661635,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
86,False,"{'a': 0.2, 'e': 0.421334222154768}",20,5,-12.805710315116574,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
87,False,"{'a': 0.2, 'e': 0.41712087993322033}",25,0,-30.580939254477336,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
88,False,"{'a': 0.2, 'e': 0.41294967113388814}",25,14,-56.37793238616093,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
89,False,"{'a': 0.2, 'e': 0.40882017442254925}",30,0,-35.05068856390491,"{0: 26, 1: 1, 2: 1, 3: 1, 4: 1}",0
90,False,"{'a': 0.2, 'e': 0.4047319726783238}",20,9,-3.8096277482793743,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
91,False,"{'a': 0.2, 'e': 0.40068465295154054}",20,0,-0.9249715634251998,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
92,False,"{'a': 0.2, 'e': 0.3966778064220251}",20,12,15.753313299642553,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.2, 'e': 0.39271102835780486}",35,2,-17.743071373348208,"{0: 27, 1: 1, 2: 5, 3: 0, 4: 0}",1
94,False,"{'a': 0.2, 'e': 0.3887839180742268}",35,13,5.95467679871941,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
95,False,"{'a': 0.2, 'e': 0.38489607889348454}",25,18,10.496476067979168,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.2, 'e': 0.38104711810454966}",20,4,-18.213433073688318,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
97,False,"{'a': 0.2, 'e': 0.37723664692350417}",30,15,-9.102952327644768,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
