trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.05, 'e': 0.02451245483619269}",25,3,27.775074943170445,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.05, 'e': 0.024267330287830763}",20,0,23.644155900729164,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
371,False,"{'a': 0.05, 'e': 0.024024656984952455}",25,9,30.28843475918993,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.05, 'e': 0.02378441041510293}",20,0,30.61113780028272,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.05, 'e': 0.0235465663109519}",20,5,22.08236210526408,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.05, 'e': 0.02331110064784238}",20,0,4.968959813835732,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
375,False,"{'a': 0.05, 'e': 0.02307798964136396}",25,0,36.273094425865764,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
376,False,"{'a': 0.05, 'e': 0.022847209744950317}",25,7,27.97158793123181,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.05, 'e': 0.022618737647500817}",25,5,35.23084638043247,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.05, 'e': 0.022392550271025807}",25,17,15.760194550512622,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.05, 'e': 0.022168624768315548}",35,11,32.8495912015832,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.05, 'e': 0.021946938520632394}",20,0,26.46703245354613,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
381,False,"{'a': 0.05, 'e': 0.02172746913542607}",20,0,30.11578376549235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
382,False,"{'a': 0.05, 'e': 0.021510194444071807}",25,4,33.543904759607884,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.05, 'e': 0.021295092499631088}",20,14,10.837767419634162,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.05, 'e': 0.02108214157463478}",20,2,31.419035669508503,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.05, 'e': 0.02087132015888843}",30,11,34.79426246186144,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.05, 'e': 0.020662606957299545}",20,0,14.015361426198393,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
387,False,"{'a': 0.05, 'e': 0.02045598088772655}",20,14,9.955846120302141,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.05, 'e': 0.020251421078849283}",20,0,15.668762484740144,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
389,False,"{'a': 0.05, 'e': 0.02004890686806079}",20,15,10.02384908596285,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.05, 'e': 0.019848417799380184}",20,9,22.39012665214232,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.05, 'e': 0.01964993362138638}",20,12,15.712667213960644,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.05, 'e': 0.019453434285172516}",25,7,27.5848053075535,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.05, 'e': 0.01925889994232079}",25,0,-10.742742196681878,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
394,False,"{'a': 0.05, 'e': 0.019066310942897586}",20,9,22.233604096788625,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.05, 'e': 0.01887564783346861}",30,13,28.700074133081284,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.05, 'e': 0.018686891355133923}",20,0,3.7380364761906923,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
397,False,"{'a': 0.05, 'e': 0.01850002244158258}",20,6,27.021617295675853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.05, 'e': 0.018315022217166757}",25,14,19.186434350400596,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.05, 'e': 0.018131871994995087}",30,13,27.627510825582323,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.05, 'e': 0.017950553275045137}",20,0,24.752288997954636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
401,False,"{'a': 0.05, 'e': 0.017771047742294686}",25,0,-2.351834157123255,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
402,False,"{'a': 0.05, 'e': 0.01759333726487174}",20,10,18.822777395032325,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.05, 'e': 0.017417403892223023}",25,8,26.491226317921925,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.05, 'e': 0.01724322985330079}",20,10,19.12069440068032,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.05, 'e': 0.017070797554767782}",20,0,30.73759086148807,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
406,False,"{'a': 0.05, 'e': 0.016900089579220106}",25,5,26.45960641437881,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.05, 'e': 0.016731088683427903}",20,3,28.53696232486212,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.05, 'e': 0.016563777796593626}",20,14,11.333231343413726,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.05, 'e': 0.016398140018627688}",20,0,29.266511135272818,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
410,False,"{'a': 0.05, 'e': 0.01623415861844141}",20,2,29.175690131083396,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.05, 'e': 0.016071817032256998}",25,3,33.76302908322305,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.05, 'e': 0.015911098861934425}",30,12,30.89212608587299,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.05, 'e': 0.015751987873315082}",25,0,40.71577198326565,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
414,False,"{'a': 0.05, 'e': 0.015594467994581931}",30,0,36.92293628113465,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
415,False,"{'a': 0.05, 'e': 0.015438523314636111}",25,0,-3.1511213851998576,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
416,False,"{'a': 0.05, 'e': 0.01528413808148975}",30,22,14.893674176174155,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.05, 'e': 0.015131296700674854}",20,14,11.546841039675076,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.05, 'e': 0.014979983733668104}",25,14,19.288447868092845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.05, 'e': 0.014830183896331423}",20,0,18.888619905657645,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
420,False,"{'a': 0.05, 'e': 0.014681882057368109}",20,13,13.973702142935798,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.05, 'e': 0.014535063236794427}",35,8,41.511363542644894,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.05, 'e': 0.014389712604426484}",35,14,39.69161389129692,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.05, 'e': 0.014245815478382218}",20,8,21.344326888568368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.05, 'e': 0.014103357323598397}",25,18,12.050014692286455,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.05, 'e': 0.013962323750362412}",20,1,31.589594415475105,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.05, 'e': 0.013822700512858787}",30,6,31.475127591584613,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
427,False,"{'a': 0.05, 'e': 0.013684473507730199}",20,13,10.972604309879888,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.05, 'e': 0.013547628772652897}",20,3,14.522512767326864,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
429,False,"{'a': 0.05, 'e': 0.013412152484926368}",35,8,37.08327663765724,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.05, 'e': 0.013278030960077104}",20,10,15.042984803193292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.05, 'e': 0.013145250650476333}",25,9,27.697689016710527,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.05, 'e': 0.01301379814397157}",20,0,-43.295941356289426,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
433,False,"{'a': 0.05, 'e': 0.012883660162531854}",20,12,17.875820856248875,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.05, 'e': 0.012754823560906535}",25,0,34.07797318108645,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
435,False,"{'a': 0.05, 'e': 0.01262727532529747}",25,0,32.77424389641575,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
436,False,"{'a': 0.05, 'e': 0.012501002572044496}",20,16,7.64134635972712,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.05, 'e': 0.01237599254632405}",25,13,18.795776972224456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.05, 'e': 0.012252232620860809}",25,14,19.617282121418576,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.05, 'e': 0.012129710294652202}",25,16,16.2317880366252,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.05, 'e': 0.01200841319170568}",25,0,31.42541473341906,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
441,False,"{'a': 0.05, 'e': 0.011888329059788622}",30,4,37.20944101829609,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.05, 'e': 0.011769445769190737}",30,0,50.99550888795135,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
443,False,"{'a': 0.05, 'e': 0.011651751311498829}",25,0,37.33110221366111,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
444,False,"{'a': 0.05, 'e': 0.01153523379838384}",20,8,22.831240441052582,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.05, 'e': 0.011419881460400001}",20,14,10.653444016858408,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.05, 'e': 0.011305682645796001}",30,7,25.260086746604436,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
447,False,"{'a': 0.05, 'e': 0.011192625819338041}",35,4,51.3643712642011,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.05, 'e': 0.011080699561144661}",20,16,8.282798263947234,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.05, 'e': 0.010969892565533214}",25,3,34.27958770358355,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.05, 'e': 0.010860193639877882}",20,13,14.92947943522616,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.05, 'e': 0.010751591703479103}",30,10,30.503153119030483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.05, 'e': 0.010644075786444312}",35,24,21.10146872440144,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.05, 'e': 0.01053763502857987}",25,12,15.346936206585363,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
454,False,"{'a': 0.05, 'e': 0.01043225867829407}",20,6,24.586769791867628,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.05, 'e': 0.01032793609151113}",20,1,29.90633547928654,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.05, 'e': 0.010224656730596018}",20,13,9.194353686318054,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.05, 'e': 0.010122410163290057}",20,0,15.303794549756825,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
458,False,"{'a': 0.05, 'e': 0.010021186061657156}",30,0,46.81637497022274,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
459,False,"{'a': 0.05, 'e': 0.009920974201040586}",30,16,26.388952413468644,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.05, 'e': 0.009821764459030179}",20,8,19.707087560428498,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.05, 'e': 0.009723546814439878}",25,7,31.580339501978777,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.05, 'e': 0.009626311346295479}",25,16,20.05240870591669,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.05, 'e': 0.009530048232832523}",25,0,32.304334229437714,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
464,False,"{'a': 0.05, 'e': 0.009434747750504199}",30,10,28.401483922881976,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.05, 'e': 0.009340400272999157}",20,0,30.985520893547996,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
466,False,"{'a': 0.05, 'e': 0.009246996270269165}",25,11,27.067540292934506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.05, 'e': 0.009154526307566474}",25,9,24.438300943647228,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.05, 'e': 0.009062981044490808}",20,9,17.35471610918344,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.05, 'e': 0.0089723512340459}",25,13,21.470282622408273,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.05, 'e': 0.00888262772170544}",20,14,9.8549439658809,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.05, 'e': 0.008793801444488386}",20,10,18.11160319016638,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.05, 'e': 0.008705863430043502}",20,15,10.278650644655444,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.05, 'e': 0.008618804795743068}",30,8,36.13025148163548,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.05, 'e': 0.008532616747785637}",25,18,11.255499292870944,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.05, 'e': 0.00844729058030778}",20,0,23.2186947506891,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
476,False,"{'a': 0.05, 'e': 0.008362817674504702}",25,10,24.910995701840644,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.05, 'e': 0.008279189497759656}",25,13,23.055767308256243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.05, 'e': 0.008196397602782058}",30,8,33.449925244214924,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.05, 'e': 0.008114433626754238}",35,3,51.7129731812203,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.05, 'e': 0.008033289290486696}",20,0,21.272570183972988,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
481,False,"{'a': 0.05, 'e': 0.00795295639758183}",35,13,38.85340379677418,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.05, 'e': 0.00787342683360601}",20,0,26.987419397175227,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
483,False,"{'a': 0.05, 'e': 0.0077946925652699495}",35,27,17.021191274188944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.05, 'e': 0.00771674563961725}",30,14,20.749618114626724,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.05, 'e': 0.007639578183221077}",25,15,15.969317672318143,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.05, 'e': 0.0075631824013888665}",20,0,30.21275990987436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.05, 'e': 0.0074875505773749785}",20,0,27.53009133198087,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
488,False,"{'a': 0.05, 'e': 0.007412675071601228}",25,15,16.703670126239672,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.05, 'e': 0.007338548320885216}",20,0,26.002301054289138,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
490,False,"{'a': 0.05, 'e': 0.0072651628376763635}",35,18,26.919261656441755,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.05, 'e': 0.0071925112092996}",25,13,24.68385848923928,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.05, 'e': 0.007120586097206604}",25,8,28.759456085683542,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.05, 'e': 0.007049380236234538}",20,6,25.121684591645803,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.05, 'e': 0.006978886433872193}",20,12,10.248824012697309,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.05, 'e': 0.00690909756953347}",25,17,12.968940897043266,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.05, 'e': 0.006840006593838136}",30,13,25.345389378409557,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.05, 'e': 0.006771606527899755}",25,0,39.88775122830962,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.05, 'e': 0.0067038904626207565}",25,7,29.56752891098532,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.05, 'e': 0.006636851557994549}",30,18,20.033910911085034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.05, 'e': 0.006570483042414603}",25,16,17.482636888942757,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.05, 'e': 0.006504778211990457}",25,18,15.993684633000647,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.05, 'e': 0.006439730429870553}",20,5,22.65882077601294,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.05, 'e': 0.006375333125571847}",20,12,13.547573983622055,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.05, 'e': 0.006311579794316129}",35,0,45.66619087008563,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
505,False,"{'a': 0.05, 'e': 0.006248463996372968}",25,17,15.448830203748377,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.05, 'e': 0.0061859793564092375}",20,0,23.889536812684238,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
507,False,"{'a': 0.05, 'e': 0.006124119562845145}",30,12,30.063440542318425,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.05, 'e': 0.0060628783672166935}",20,2,29.769175962407534,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.05, 'e': 0.006002249583544526}",20,2,26.86546910616659,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.05, 'e': 0.005942227087709081}",25,16,15.903130212213396,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.05, 'e': 0.00588280481683199}",25,2,33.08215628325286,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.05, 'e': 0.005823976768663671}",25,0,35.05531512304791,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
513,False,"{'a': 0.05, 'e': 0.0057657370009770335}",20,11,13.166420007147067,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.05, 'e': 0.005708079630967263}",20,6,21.05048885769446,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.05, 'e': 0.00565099883465759}",20,2,26.48932900450315,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.05, 'e': 0.005594488846311015}",20,0,29.958705497321375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
517,False,"{'a': 0.05, 'e': 0.005538543957847904}",25,0,33.70887889677322,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
518,False,"{'a': 0.05, 'e': 0.005483158518269426}",20,0,32.17128383959724,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
519,False,"{'a': 0.05, 'e': 0.005428326933086731}",20,2,31.68865124755306,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
520,False,"{'a': 0.05, 'e': 0.005374043663755864}",20,2,20.411994750241433,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.05, 'e': 0.005320303227118305}",20,8,21.46434917681113,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.05, 'e': 0.005267100194847122}",25,12,25.009098734866082,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.05, 'e': 0.005214429192898651}",30,0,42.43179662184984,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
524,False,"{'a': 0.05, 'e': 0.005162284900969664}",20,0,26.782899246869636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
525,False,"{'a': 0.05, 'e': 0.005110662051959968}",25,8,5.675308847031522,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
526,False,"{'a': 0.05, 'e': 0.005059555431440368}",20,0,28.316661328003093,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
527,False,"{'a': 0.05, 'e': 0.005008959877125964}",20,13,10.636206723353588,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.05, 'e': 0.0049588702783547045}",20,6,20.609084464489385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.05, 'e': 0.004909281575571157}",30,13,30.570735720177165,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.05, 'e': 0.0048601887598154455}",20,0,27.859408030312828,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
531,False,"{'a': 0.05, 'e': 0.004811586872217291}",25,0,45.283772776568654,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
532,False,"{'a': 0.05, 'e': 0.004763471003495118}",25,0,33.17947934151502,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
533,False,"{'a': 0.05, 'e': 0.004715836293460167}",25,0,32.23322010172769,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
534,False,"{'a': 0.05, 'e': 0.004668677930525565}",25,18,11.033904372307882,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.05, 'e': 0.0046219911512203095}",25,0,33.51540051249501,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
536,False,"{'a': 0.05, 'e': 0.004575771239708106}",25,7,29.59646792048894,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.05, 'e': 0.004530013527311025}",30,18,21.475272565098827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.05, 'e': 0.004484713392037915}",30,18,19.018424028290536,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.05, 'e': 0.004439866258117536}",25,9,31.348508702428425,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.05, 'e': 0.004395467595536361}",25,7,29.57518127361277,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.05, 'e': 0.0043515129195809965}",20,0,26.525291193922882,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
542,False,"{'a': 0.05, 'e': 0.004307997790385187}",30,12,32.61169324504579,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.05, 'e': 0.004264917812481335}",20,2,29.355717228915964,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.05, 'e': 0.004222268634356522}",30,21,18.320223934601724,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.05, 'e': 0.004180045948012957}",20,3,16.437650263871106,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
546,False,"{'a': 0.05, 'e': 0.004138245488532827}",20,4,27.9654379291741,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.05, 'e': 0.004096863033647498}",20,0,34.4710402909821,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
548,False,"{'a': 0.05, 'e': 0.0040558944033110235}",20,3,29.962711092002106,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.05, 'e': 0.004015335459277913}",35,16,35.57148434836365,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.05, 'e': 0.003975182104685134}",25,0,37.07677732775849,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
551,False,"{'a': 0.05, 'e': 0.003935430283638282}",25,5,26.239386870135995,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.05, 'e': 0.0038960759808018995}",25,0,36.7920282450239,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
553,False,"{'a': 0.05, 'e': 0.0038571152209938807}",20,14,12.135826447032413,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
