trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
136,False,"{'a': 0.05, 'e': 0.2566607769535559}",20,10,-24.111158276584494,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
137,False,"{'a': 0.05, 'e': 0.25410695955280027}",20,6,25.34209519789578,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.05, 'e': 0.2515785530597565}",20,13,11.953583944244352,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.05, 'e': 0.2490753046316682}",20,0,-72.38381877395753,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
140,False,"{'a': 0.05, 'e': 0.24659696394160646}",30,0,-71.12467557379786,"{0: 25, 1: 0, 2: 2, 3: 2, 4: 1}",0
141,False,"{'a': 0.05, 'e': 0.2441432831534371}",25,14,17.366803809477037,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.05, 'e': 0.24171401689703648}",20,14,9.7334389923687,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.05, 'e': 0.23930892224375455}",25,5,-5.470813670590418,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",1
144,False,"{'a': 0.05, 'e': 0.2369277586821218}",30,11,-10.874412318990263,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
145,False,"{'a': 0.05, 'e': 0.23457028809379768}",20,9,-43.68315801514677,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
146,False,"{'a': 0.05, 'e': 0.23223627472975886}",20,8,-5.910631940794484,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
147,False,"{'a': 0.05, 'e': 0.22992548518672387}",30,17,7.630172072871887,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.05, 'e': 0.22763768838381276}",30,10,3.2526908999301467,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
149,False,"{'a': 0.05, 'e': 0.22537265553943875}",30,4,-44.35017571070353,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 1}",1
150,False,"{'a': 0.05, 'e': 0.22313016014842985}",20,11,15.096339789557508,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.05, 'e': 0.22090997795937822}",20,0,-24.434815178046666,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
152,False,"{'a': 0.05, 'e': 0.21871188695221477}",20,3,-39.62516936686853,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
153,False,"{'a': 0.05, 'e': 0.21653566731600707}",20,0,-90.91690333502368,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",0
154,False,"{'a': 0.05, 'e': 0.21438110142697797}",25,0,14.668197661401804,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
155,False,"{'a': 0.05, 'e': 0.21224797382674307}",20,0,-22.69363766629927,"{0: 17, 1: 0, 2: 1, 3: 2, 4: 0}",0
156,False,"{'a': 0.05, 'e': 0.21013607120076475}",25,0,10.098703967928476,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
157,False,"{'a': 0.05, 'e': 0.20804518235702046}",20,10,10.668289262789074,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.05, 'e': 0.20597509820488347}",25,0,-73.12061059141152,"{0: 19, 1: 0, 2: 4, 3: 1, 4: 1}",0
159,False,"{'a': 0.05, 'e': 0.20392561173421345}",20,8,8.529255915807347,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
160,False,"{'a': 0.05, 'e': 0.2018965179946554}",20,5,3.0647381250619015,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
161,False,"{'a': 0.05, 'e': 0.1998876140751445}",20,8,8.202618789728367,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
162,False,"{'a': 0.05, 'e': 0.19789869908361468}",35,24,15.201305983223655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.05, 'e': 0.19592957412690934}",20,10,6.735633842788449,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
164,False,"{'a': 0.05, 'e': 0.19398004229089189}",20,12,2.579436620800651,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
165,False,"{'a': 0.05, 'e': 0.1920499086207541}",25,4,33.30483301778558,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.05, 'e': 0.19013898010152053}",30,13,33.47491111297543,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.05, 'e': 0.1882470656387468}",20,0,8.380295506123641,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
168,False,"{'a': 0.05, 'e': 0.18637397603941}",20,6,-12.109314575840628,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
169,False,"{'a': 0.05, 'e': 0.1845195239929893}",25,1,2.478748976150832,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
170,False,"{'a': 0.05, 'e': 0.18268352405273466}",20,0,-23.955405864672954,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
171,False,"{'a': 0.05, 'e': 0.1808657926171221}",35,17,2.762788145411241,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
172,False,"{'a': 0.05, 'e': 0.17906614791149325}",30,18,-8.126756204580099,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
173,False,"{'a': 0.05, 'e': 0.17728440996987782}",20,4,-35.99373083942461,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
174,False,"{'a': 0.05, 'e': 0.1755204006169969}",25,8,0.7657821299455536,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
175,False,"{'a': 0.05, 'e': 0.17377394345044514}",20,10,5.35712925863748,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.05, 'e': 0.17204486382305054}",30,20,-21.021250296891125,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
177,False,"{'a': 0.05, 'e': 0.17033298882540945}",20,10,-33.583697246584,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
178,False,"{'a': 0.05, 'e': 0.16863814726859552}",20,8,-20.27534166200765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
179,False,"{'a': 0.05, 'e': 0.16696016966704072}",30,22,5.099219932719693,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.05, 'e': 0.16529888822158656}",25,11,22.191221808934987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.05, 'e': 0.16365413680270408}",30,19,19.87268453192295,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.05, 'e': 0.16202575093388077}",20,6,-36.79136903674187,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
183,False,"{'a': 0.05, 'e': 0.16041356777517277}",20,7,-18.94899660276124,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
184,False,"{'a': 0.05, 'e': 0.1588174261069207}",25,0,19.978927826922373,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
185,False,"{'a': 0.05, 'e': 0.1572371663136276}",20,12,2.9537973600288066,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.05, 'e': 0.1556726303679973}",25,0,35.55086225255965,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
187,False,"{'a': 0.05, 'e': 0.15412366181513143}",20,16,6.6943366374414275,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.05, 'e': 0.15259010575688386}",20,12,12.468659052485242,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.05, 'e': 0.15107180883637084}",20,9,-6.297867170158664,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
190,False,"{'a': 0.05, 'e': 0.14956861922263506}",25,6,16.05851123170762,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.05, 'e': 0.14808038659546244}",20,2,7.659527217260955,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
192,False,"{'a': 0.05, 'e': 0.14660696213035015}",25,13,18.912097229874647,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.05, 'e': 0.14514819848362376}",20,15,1.86095408345347,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
194,False,"{'a': 0.05, 'e': 0.14370394977770296}",20,2,-23.4517444758677,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
195,False,"{'a': 0.05, 'e': 0.1422740715865136}",25,7,4.329988683463199,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
196,False,"{'a': 0.05, 'e': 0.140858420921045}",20,0,-40.63312461035336,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
197,False,"{'a': 0.05, 'e': 0.13945685621505094}",20,3,29.87908250591198,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.05, 'e': 0.13806923731089282}",20,4,-12.778592113467477,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
199,False,"{'a': 0.05, 'e': 0.13669542544552388}",20,9,19.847098748134687,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
200,False,"{'a': 0.05, 'e': 0.1353352832366127}",30,4,26.90436810442841,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
201,False,"{'a': 0.05, 'e': 0.13398867466880496}",20,0,-14.814736493595468,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
202,False,"{'a': 0.05, 'e': 0.13265546508012174}",25,0,-32.7188191888079,"{0: 22, 1: 0, 2: 1, 3: 1, 4: 1}",1
203,False,"{'a': 0.05, 'e': 0.13133552114849306}",20,10,-23.40366615564986,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
204,False,"{'a': 0.05, 'e': 0.13002871087842593}",20,10,20.747719187904472,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.05, 'e': 0.12873490358780426}",25,16,13.783310382146428,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
