trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
80,False,"{'a': 0.4, 'e': 0.9230793978373362}",20,0,-139.41477781750353,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
81,False,"{'a': 0.4, 'e': 0.9221563184394989}",20,0,-120.18084206484419,"{0: 9, 1: 6, 2: 2, 3: 2, 4: 1}",0
82,False,"{'a': 0.4, 'e': 0.9212341621210594}",25,0,-51.33384251722849,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
83,False,"{'a': 0.4, 'e': 0.9203129279589383}",25,0,-95.3133802057552,"{0: 15, 1: 3, 2: 6, 3: 0, 4: 1}",0
84,False,"{'a': 0.4, 'e': 0.9193926150309794}",25,0,-146.68262679331025,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
85,False,"{'a': 0.4, 'e': 0.9184732224159483}",30,1,-150.0331451014512,"{0: 18, 1: 2, 2: 6, 3: 1, 4: 2}",1
86,False,"{'a': 0.4, 'e': 0.9175547491935324}",20,0,-73.31497687304903,"{0: 12, 1: 1, 2: 6, 3: 1, 4: 0}",0
87,False,"{'a': 0.4, 'e': 0.9166371944443389}",25,0,-94.45480160347005,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
88,False,"{'a': 0.4, 'e': 0.9157205572498945}",25,0,-109.95885381791435,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
89,False,"{'a': 0.4, 'e': 0.9148048366926447}",20,0,-64.43078602311334,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
90,False,"{'a': 0.4, 'e': 0.913890031855952}",20,0,-49.38904996018507,"{0: 14, 1: 3, 2: 1, 3: 2, 4: 0}",0
91,False,"{'a': 0.4, 'e': 0.912976141824096}",20,0,-67.45438371439573,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
92,False,"{'a': 0.4, 'e': 0.912063165682272}",20,0,-84.1193262356699,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
93,False,"{'a': 0.4, 'e': 0.9111511025165897}",25,0,-60.3590974412153,"{0: 15, 1: 3, 2: 7, 3: 0, 4: 0}",0
94,False,"{'a': 0.4, 'e': 0.9102399514140731}",20,0,-59.51773805497244,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
95,False,"{'a': 0.4, 'e': 0.9093297114626591}",20,0,-95.14360939630396,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
96,False,"{'a': 0.4, 'e': 0.9084203817511963}",25,0,-216.9345286641261,"{0: 13, 1: 4, 2: 3, 3: 1, 4: 4}",0
97,False,"{'a': 0.4, 'e': 0.9075119613694451}",25,0,-70.4097115716053,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
98,False,"{'a': 0.4, 'e': 0.9066044494080757}",30,0,-117.88605637554153,"{0: 19, 1: 0, 2: 10, 3: 0, 4: 1}",0
99,False,"{'a': 0.4, 'e': 0.9056978449586677}",20,0,-82.91075100540822,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
100,False,"{'a': 0.4, 'e': 0.9047921471137089}",20,0,-91.0015733193808,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
101,False,"{'a': 0.4, 'e': 0.9038873549665952}",30,4,-45.94883418456888,"{0: 19, 1: 2, 2: 4, 3: 1, 4: 0}",1
102,False,"{'a': 0.4, 'e': 0.9029834676116286}",30,0,-71.10852882727913,"{0: 22, 1: 1, 2: 6, 3: 0, 4: 1}",0
103,False,"{'a': 0.4, 'e': 0.902080484144017}",20,0,-67.97055953108341,"{0: 12, 1: 2, 2: 5, 3: 1, 4: 0}",0
104,False,"{'a': 0.4, 'e': 0.901178403659873}",25,0,-58.31373641933105,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
105,False,"{'a': 0.4, 'e': 0.9002772252562131}",30,0,-133.81290323720773,"{0: 18, 1: 1, 2: 9, 3: 1, 4: 1}",0
106,False,"{'a': 0.4, 'e': 0.8993769480309569}",20,11,-12.71838771164974,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
107,False,"{'a': 0.4, 'e': 0.8984775710829259}",20,0,-121.25187589142473,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
108,False,"{'a': 0.4, 'e': 0.8975790935118431}",20,0,-100.01305780956528,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
109,False,"{'a': 0.4, 'e': 0.8966815144183312}",25,6,-79.74852742002608,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 1}",1
110,False,"{'a': 0.4, 'e': 0.8957848329039129}",25,0,-45.973023008937275,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
111,False,"{'a': 0.4, 'e': 0.894889048071009}",25,8,-171.28042463242897,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 3}",1
112,False,"{'a': 0.4, 'e': 0.8939941590229379}",25,0,-198.84780625799203,"{0: 13, 1: 2, 2: 6, 3: 1, 4: 3}",0
113,False,"{'a': 0.4, 'e': 0.893100164863915}",25,0,-132.87281392715937,"{0: 16, 1: 1, 2: 3, 3: 4, 4: 1}",0
114,False,"{'a': 0.4, 'e': 0.8922070646990511}",35,4,-121.48352568529754,"{0: 20, 1: 7, 2: 1, 3: 1, 4: 2}",1
115,False,"{'a': 0.4, 'e': 0.891314857634352}",20,0,-154.93501894483865,"{0: 8, 1: 4, 2: 5, 3: 1, 4: 2}",0
116,False,"{'a': 0.4, 'e': 0.8904235427767176}",25,0,-84.22211625438626,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
117,False,"{'a': 0.4, 'e': 0.889533119233941}",30,7,-115.80708517509575,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 2}",1
118,False,"{'a': 0.4, 'e': 0.8886435861147071}",25,7,-112.2642196250914,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 3}",1
119,False,"{'a': 0.4, 'e': 0.8877549425285923}",25,19,1.3920062679655318,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.4, 'e': 0.8868671875860638}",25,0,-167.07659580724126,"{0: 10, 1: 3, 2: 10, 3: 1, 4: 1}",0
121,False,"{'a': 0.4, 'e': 0.8859803203984776}",20,0,-57.897029677712645,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
122,False,"{'a': 0.4, 'e': 0.8850943400780792}",25,0,-96.97009078554498,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
123,False,"{'a': 0.4, 'e': 0.8842092457380011}",20,0,-198.45965663309278,"{0: 8, 1: 5, 2: 2, 3: 2, 4: 3}",0
124,False,"{'a': 0.4, 'e': 0.8833250364922631}",25,0,6.112955897326495,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
125,False,"{'a': 0.4, 'e': 0.8824417114557709}",25,17,-6.997150159721112,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
126,False,"{'a': 0.4, 'e': 0.8815592697443151}",20,0,-128.98000830036972,"{0: 10, 1: 0, 2: 8, 3: 1, 4: 1}",0
127,False,"{'a': 0.4, 'e': 0.8806777104745708}",20,0,-139.91013623607515,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
128,False,"{'a': 0.4, 'e': 0.8797970327640962}",20,0,-147.3517380334787,"{0: 9, 1: 1, 2: 7, 3: 2, 4: 1}",0
129,False,"{'a': 0.4, 'e': 0.8789172357313321}",25,15,11.788910072101434,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.4, 'e': 0.8780383184956008}",25,0,-82.785439520325,"{0: 16, 1: 4, 2: 4, 3: 0, 4: 1}",0
131,False,"{'a': 0.4, 'e': 0.8771602801771051}",30,0,-260.58848358853453,"{0: 15, 1: 4, 2: 5, 3: 2, 4: 4}",0
132,False,"{'a': 0.4, 'e': 0.876283119896928}",20,0,-55.11669072790101,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
133,False,"{'a': 0.4, 'e': 0.8754068367770311}",20,4,-50.13146016334562,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 0}",1
134,False,"{'a': 0.4, 'e': 0.8745314299402541}",30,0,-150.89199357748777,"{0: 18, 1: 2, 2: 6, 3: 3, 4: 1}",0
135,False,"{'a': 0.4, 'e': 0.8736568985103138}",20,0,-211.69944700169412,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 4}",0
136,False,"{'a': 0.4, 'e': 0.8727832416118035}",30,0,-106.3340167183502,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
137,False,"{'a': 0.4, 'e': 0.8719104583701917}",30,0,-93.83594346601731,"{0: 19, 1: 2, 2: 7, 3: 2, 4: 0}",0
138,False,"{'a': 0.4, 'e': 0.8710385479118216}",30,0,-137.19066044826695,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
139,False,"{'a': 0.4, 'e': 0.8701675093639096}",20,0,-101.01204635645882,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
140,False,"{'a': 0.4, 'e': 0.8692973418545458}",25,0,-129.80310746959216,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
141,False,"{'a': 0.4, 'e': 0.8684280445126912}",20,0,-94.57436109881695,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
142,False,"{'a': 0.4, 'e': 0.8675596164681786}",25,7,-8.048558048666397,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.4, 'e': 0.8666920568517104}",30,0,-267.89180795114254,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 5}",0
144,False,"{'a': 0.4, 'e': 0.8658253647948586}",25,0,-17.081112757320977,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
145,False,"{'a': 0.4, 'e': 0.8649595394300638}",25,0,-82.34249935451165,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
146,False,"{'a': 0.4, 'e': 0.8640945798906338}",25,0,-113.08769105704528,"{0: 17, 1: 1, 2: 3, 3: 3, 4: 1}",0
147,False,"{'a': 0.4, 'e': 0.8632304853107431}",25,0,-33.588922300238224,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
148,False,"{'a': 0.4, 'e': 0.8623672548254323}",30,0,-311.8502212250874,"{0: 13, 1: 1, 2: 10, 3: 1, 4: 5}",0
149,False,"{'a': 0.4, 'e': 0.861504887570607}",30,10,-116.5509542271175,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",1
150,False,"{'a': 0.4, 'e': 0.8606433826830363}",25,0,-99.96982110777697,"{0: 15, 1: 4, 2: 4, 3: 1, 4: 1}",0
151,False,"{'a': 0.4, 'e': 0.8597827393003532}",20,0,-78.92090788904811,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
152,False,"{'a': 0.4, 'e': 0.8589229565610529}",25,4,-156.38120199701763,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 3}",1
153,False,"{'a': 0.4, 'e': 0.8580640336044919}",20,7,-54.588113097934944,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 1}",1
154,False,"{'a': 0.4, 'e': 0.8572059695708873}",20,0,-21.358048980135862,"{0: 13, 1: 5, 2: 2, 3: 0, 4: 0}",0
155,False,"{'a': 0.4, 'e': 0.8563487636013165}",30,0,-231.674148088773,"{0: 17, 1: 2, 2: 6, 3: 1, 4: 4}",0
156,False,"{'a': 0.4, 'e': 0.8554924148377152}",20,0,-78.65303874744407,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
157,False,"{'a': 0.4, 'e': 0.8546369224228775}",25,0,-73.64455289448173,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
158,False,"{'a': 0.4, 'e': 0.8537822855004545}",35,0,-259.52317087888173,"{0: 20, 1: 4, 2: 4, 3: 3, 4: 4}",0
159,False,"{'a': 0.4, 'e': 0.8529285032149541}",25,0,-150.52250513952595,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
160,False,"{'a': 0.4, 'e': 0.8520755747117391}",20,2,-55.237496347766395,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 0}",1
161,False,"{'a': 0.4, 'e': 0.8512234991370274}",20,7,-49.79882502324037,"{0: 9, 1: 1, 2: 2, 3: 0, 4: 1}",1
162,False,"{'a': 0.4, 'e': 0.8503722756378904}",25,0,-114.26288430480439,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
163,False,"{'a': 0.4, 'e': 0.8495219033622525}",20,0,-158.46392319793952,"{0: 10, 1: 0, 2: 7, 3: 1, 4: 2}",0
164,False,"{'a': 0.4, 'e': 0.8486723814588902}",20,4,-62.18563305318177,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 1}",1
165,False,"{'a': 0.4, 'e': 0.8478237090774313}",20,0,-107.01783535971161,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
166,False,"{'a': 0.4, 'e': 0.8469758853683539}",25,11,-30.508678841746608,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
167,False,"{'a': 0.4, 'e': 0.8461289094829856}",25,0,-135.38688004755335,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
168,False,"{'a': 0.4, 'e': 0.8452827805735026}",25,0,-32.9350642271869,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
169,False,"{'a': 0.4, 'e': 0.8444374977929291}",20,0,-98.80003708227228,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",0
170,False,"{'a': 0.4, 'e': 0.8435930602951361}",25,0,-94.15010711878574,"{0: 15, 1: 2, 2: 6, 3: 2, 4: 0}",0
171,False,"{'a': 0.4, 'e': 0.842749467234841}",20,0,-6.0949794635607475,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
172,False,"{'a': 0.4, 'e': 0.8419067177676062}",20,0,-36.378831730100494,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
173,False,"{'a': 0.4, 'e': 0.8410648110498385}",25,0,-103.45174194516696,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
174,False,"{'a': 0.4, 'e': 0.8402237462387887}",20,14,11.212299066143958,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.4, 'e': 0.83938352249255}",20,12,-15.53568642044242,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
176,False,"{'a': 0.4, 'e': 0.8385441389700574}",20,0,-81.41870560174739,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
177,False,"{'a': 0.4, 'e': 0.8377055948310873}",20,0,-33.64217473894622,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
178,False,"{'a': 0.4, 'e': 0.8368678892362562}",30,0,-172.37355483412972,"{0: 19, 1: 1, 2: 7, 3: 0, 4: 3}",0
179,False,"{'a': 0.4, 'e': 0.83603102134702}",20,0,-119.74276973836001,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 2}",0
180,False,"{'a': 0.4, 'e': 0.8351949903256729}",30,0,-119.05583050055935,"{0: 23, 1: 0, 2: 3, 3: 2, 4: 2}",0
181,False,"{'a': 0.4, 'e': 0.8343597953353473}",20,0,-44.75016069444311,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
182,False,"{'a': 0.4, 'e': 0.8335254355400119}",20,3,-38.207874527018994,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 0}",1
183,False,"{'a': 0.4, 'e': 0.832691910104472}",20,0,-2.6256270045672703,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
